speaker,filename,path,original_sr,target_sr,transcript
unknown,unknown_aad5359d_F04_2_arrayMic_0070.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_aad5359d_F04_2_arrayMic_0070.wav,16000,16000,witch
unknown,unknown_7be7c9d5_F04_2_arrayMic_0119.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_7be7c9d5_F04_2_arrayMic_0119.wav,16000,16000,Nothing has been done yet to take advantage of the enabling legislation
unknown,unknown_b5a24c3e_F04_2_arrayMic_0072.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_b5a24c3e_F04_2_arrayMic_0072.wav,16000,16000,Night after night they received annoying phone calls
unknown,unknown_5f8f95a8_F04_2_arrayMic_0099.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_5f8f95a8_F04_2_arrayMic_0099.wav,16000,16000,dark
unknown,unknown_0a136db0_F04_2_arrayMic_0077.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_0a136db0_F04_2_arrayMic_0077.wav,16000,16000,sign
unknown,unknown_b01e3e07_F04_2_arrayMic_0098.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_b01e3e07_F04_2_arrayMic_0098.wav,16000,16000,mitten
unknown,unknown_ea642c8f_F04_2_arrayMic_0094.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_ea642c8f_F04_2_arrayMic_0094.wav,16000,16000,darn
unknown,unknown_d5605fb5_F04_2_arrayMic_0209.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_d5605fb5_F04_2_arrayMic_0209.wav,16000,16000,dread
unknown,unknown_2496123c_F04_2_arrayMic_0108.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_2496123c_F04_2_arrayMic_0108.wav,16000,16000,Carl lives in a lovely home
unknown,unknown_f32e601d_F04_2_arrayMic_0210.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_f32e601d_F04_2_arrayMic_0210.wav,16000,16000,shell
unknown,unknown_36737de3_F04_2_arrayMic_0110.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_36737de3_F04_2_arrayMic_0110.wav,16000,16000,dart
unknown,unknown_50ab2fee_F04_2_arrayMic_0184.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_50ab2fee_F04_2_arrayMic_0184.wav,16000,16000,leak
unknown,unknown_850c716e_F04_2_arrayMic_0037.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_850c716e_F04_2_arrayMic_0037.wav,16000,16000,menu
unknown,unknown_4878baa4_F04_2_arrayMic_0178.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_4878baa4_F04_2_arrayMic_0178.wav,16000,16000,heart
unknown,unknown_6b7c086a_F04_2_arrayMic_0171.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_6b7c086a_F04_2_arrayMic_0171.wav,16000,16000,vat
unknown,unknown_8b4d3e52_F04_2_arrayMic_0053.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_8b4d3e52_F04_2_arrayMic_0053.wav,16000,16000,Are your grades higher or lower than Nancy's
unknown,unknown_c75ad264_F04_2_arrayMic_0055.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_c75ad264_F04_2_arrayMic_0055.wav,16000,16000,The humidity is overwhelming there
unknown,unknown_414455a6_F04_2_arrayMic_0234.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_414455a6_F04_2_arrayMic_0234.wav,16000,16000,sand
unknown,unknown_34138793_F04_2_arrayMic_0156.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_34138793_F04_2_arrayMic_0156.wav,16000,16000,leak
unknown,unknown_65c74995_F04_2_arrayMic_0205.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_65c74995_F04_2_arrayMic_0205.wav,16000,16000,park
unknown,unknown_ebbe4410_F04_2_arrayMic_0082.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_ebbe4410_F04_2_arrayMic_0082.wav,16000,16000,sell
unknown,unknown_659f63bb_F04_2_arrayMic_0050.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_659f63bb_F04_2_arrayMic_0050.wav,16000,16000,sigh
unknown,unknown_2a760476_F04_2_arrayMic_0141.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_2a760476_F04_2_arrayMic_0141.wav,16000,16000,bitten
unknown,unknown_5ab0c534_F04_2_arrayMic_0054.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_5ab0c534_F04_2_arrayMic_0054.wav,16000,16000,urgent
unknown,unknown_a2971de5_F04_2_arrayMic_0096.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_a2971de5_F04_2_arrayMic_0096.wav,16000,16000,I expect we'll bounce back this week
unknown,unknown_7ca6ba27_F04_2_arrayMic_0192.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_7ca6ba27_F04_2_arrayMic_0192.wav,16000,16000,bit
unknown,unknown_76055ef7_F04_2_arrayMic_0153.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_76055ef7_F04_2_arrayMic_0153.wav,16000,16000,no
unknown,unknown_7de84e49_F04_2_arrayMic_0243.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_7de84e49_F04_2_arrayMic_0243.wav,16000,16000,Although always alone we survive
unknown,unknown_4bbd6d89_F04_2_arrayMic_0047.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_4bbd6d89_F04_2_arrayMic_0047.wav,16000,16000,Everything went real smooth the sheriff said
unknown,unknown_a8c937a9_F04_2_arrayMic_0032.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_a8c937a9_F04_2_arrayMic_0032.wav,16000,16000,She is thinner than I am
unknown,unknown_345d2423_F04_2_arrayMic_0166.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_345d2423_F04_2_arrayMic_0166.wav,16000,16000,top
unknown,unknown_1b169333_F04_2_arrayMic_0140.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_1b169333_F04_2_arrayMic_0140.wav,16000,16000,The box contained three sweaters
unknown,unknown_3742cb5b_F04_2_arrayMic_0227.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_3742cb5b_F04_2_arrayMic_0227.wav,16000,16000,People who value themselves are life's winners
unknown,unknown_50f9bcae_F04_2_arrayMic_0216.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_50f9bcae_F04_2_arrayMic_0216.wav,16000,16000,uniform
unknown,unknown_bb562c57_F04_2_arrayMic_0007.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_bb562c57_F04_2_arrayMic_0007.wav,16000,16000,play
unknown,unknown_e64aec24_F04_2_arrayMic_0198.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_e64aec24_F04_2_arrayMic_0198.wav,16000,16000,harm
unknown,unknown_651ccceb_F04_2_arrayMic_0177.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_651ccceb_F04_2_arrayMic_0177.wav,16000,16000,Day after day some new episode is reported
unknown,unknown_5e546dd5_F04_2_arrayMic_0202.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_5e546dd5_F04_2_arrayMic_0202.wav,16000,16000,start
unknown,unknown_60b657e1_F04_2_arrayMic_0158.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_60b657e1_F04_2_arrayMic_0158.wav,16000,16000,hark
unknown,unknown_60a15a6b_F04_2_arrayMic_0248.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_60a15a6b_F04_2_arrayMic_0248.wav,16000,16000,He is definitely a notch above us
unknown,unknown_b807afba_F04_2_arrayMic_0214.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_b807afba_F04_2_arrayMic_0214.wav,16000,16000,The prospect of cutting back spending is an unpleasant one for any governor
unknown,unknown_7264f48d_F04_2_arrayMic_0075.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_7264f48d_F04_2_arrayMic_0075.wav,16000,16000,hem
unknown,unknown_2d42b729_F04_2_arrayMic_0195.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_2d42b729_F04_2_arrayMic_0195.wav,16000,16000,thorn
unknown,unknown_24a1126b_F04_2_arrayMic_0213.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_24a1126b_F04_2_arrayMic_0213.wav,16000,16000,ticker
unknown,unknown_5734cb3a_F04_2_arrayMic_0104.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_5734cb3a_F04_2_arrayMic_0104.wav,16000,16000,pit
unknown,unknown_dfd3f9ab_F04_2_arrayMic_0200.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_dfd3f9ab_F04_2_arrayMic_0200.wav,16000,16000,He wrapped the package hastily
unknown,unknown_37195af3_F04_2_arrayMic_0123.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_37195af3_F04_2_arrayMic_0123.wav,16000,16000,cake
unknown,unknown_0b9cfcbb_F04_2_arrayMic_0109.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_0b9cfcbb_F04_2_arrayMic_0109.wav,16000,16000,Carl lives in a lively home
unknown,unknown_9f7002c5_F04_2_arrayMic_0183.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_9f7002c5_F04_2_arrayMic_0183.wav,16000,16000,He further proposed grants of an unspecified sum for experimental hospitals
unknown,unknown_1d8e56bf_F04_2_arrayMic_0102.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_1d8e56bf_F04_2_arrayMic_0102.wav,16000,16000,brought
unknown,unknown_c557150e_F04_2_arrayMic_0185.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_c557150e_F04_2_arrayMic_0185.wav,16000,16000,spain
unknown,unknown_18346b7c_F04_2_arrayMic_0039.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_18346b7c_F04_2_arrayMic_0039.wav,16000,16000,lip
unknown,unknown_6d63d06b_F04_2_arrayMic_0046.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_6d63d06b_F04_2_arrayMic_0046.wav,16000,16000,mere
unknown,unknown_4dbe161b_F04_2_arrayMic_0013.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_4dbe161b_F04_2_arrayMic_0013.wav,16000,16000,All the big baseball players get traded
unknown,unknown_291dd257_F04_2_arrayMic_0122.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_291dd257_F04_2_arrayMic_0122.wav,16000,16000,lair
unknown,unknown_d4644900_F04_2_arrayMic_0106.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_d4644900_F04_2_arrayMic_0106.wav,16000,16000,seed
unknown,unknown_6de87149_F04_2_arrayMic_0076.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_6de87149_F04_2_arrayMic_0076.wav,16000,16000,seeds
unknown,unknown_5695a150_F04_2_headMic_0178.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_5695a150_F04_2_headMic_0178.wav,16000,16000,heart
unknown,unknown_4fd2841b_F04_2_headMic_0145.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_4fd2841b_F04_2_headMic_0145.wav,16000,16000,league
unknown,unknown_a8d6b5a4_F04_2_headMic_0066.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_a8d6b5a4_F04_2_headMic_0066.wav,16000,16000,write
unknown,unknown_e5371c22_F04_2_headMic_0217.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_e5371c22_F04_2_headMic_0217.wav,16000,16000,The hotel owner shrugged
unknown,unknown_5aede5ea_F04_2_headMic_0044.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_5aede5ea_F04_2_headMic_0044.wav,16000,16000,tie
unknown,unknown_a1d5dcbf_F04_2_headMic_0067.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_a1d5dcbf_F04_2_headMic_0067.wav,16000,16000,four
unknown,unknown_ab4031b0_F04_2_headMic_0245.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_ab4031b0_F04_2_headMic_0245.wav,16000,16000,nut
unknown,unknown_18da5bcd_F04_2_headMic_0213.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_18da5bcd_F04_2_headMic_0213.wav,16000,16000,ticker
unknown,unknown_1d5b5772_F04_2_headMic_0109.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_1d5b5772_F04_2_headMic_0109.wav,16000,16000,Carl lives in a lively home
unknown,unknown_19689651_F04_2_headMic_0236.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_19689651_F04_2_headMic_0236.wav,16000,16000,him
unknown,unknown_4405dd06_F04_2_headMic_0085.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_4405dd06_F04_2_headMic_0085.wav,16000,16000,If you are losing water replace it immediately
unknown,unknown_0db50a0f_F04_2_headMic_0226.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_0db50a0f_F04_2_headMic_0226.wav,16000,16000,slicker
unknown,unknown_ed5b4bea_F04_2_headMic_0038.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_ed5b4bea_F04_2_headMic_0038.wav,16000,16000,peer
unknown,unknown_759d108b_F04_2_headMic_0127.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_759d108b_F04_2_headMic_0127.wav,16000,16000,There is a treehouse up above
unknown,unknown_646ee4a7_F04_2_headMic_0099.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_646ee4a7_F04_2_headMic_0099.wav,16000,16000,dark
unknown,unknown_1af0c002_F04_2_headMic_0053.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_1af0c002_F04_2_headMic_0053.wav,16000,16000,Are your grades higher or lower than Nancy's
unknown,unknown_a0b9fdbc_F04_2_headMic_0190.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_a0b9fdbc_F04_2_headMic_0190.wav,16000,16000,barn
unknown,unknown_f5d33d00_F04_2_headMic_0049.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_f5d33d00_F04_2_headMic_0049.wav,16000,16000,sigh
unknown,unknown_7745bfbe_F04_2_headMic_0206.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_7745bfbe_F04_2_headMic_0206.wav,16000,16000,The books are very expensive
unknown,unknown_330df11a_F04_2_headMic_0248.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_330df11a_F04_2_headMic_0248.wav,16000,16000,He is definitely a notch above us
unknown,unknown_8405e649_F04_2_headMic_0198.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_8405e649_F04_2_headMic_0198.wav,16000,16000,harm
unknown,unknown_2f4814d8_F04_2_headMic_0013.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_2f4814d8_F04_2_headMic_0013.wav,16000,16000,All the big baseball players get traded
unknown,unknown_80a402b9_F04_2_headMic_0104.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_80a402b9_F04_2_headMic_0104.wav,16000,16000,pit
unknown,unknown_fccbfc58_F04_2_headMic_0151.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_fccbfc58_F04_2_headMic_0151.wav,16000,16000,kitten
unknown,unknown_b7e7de24_F04_2_headMic_0153.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_b7e7de24_F04_2_headMic_0153.wav,16000,16000,no
unknown,unknown_cd99746b_F04_2_headMic_0230.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_cd99746b_F04_2_headMic_0230.wav,16000,16000,and
unknown,unknown_1ace6293_F04_2_headMic_0240.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_1ace6293_F04_2_headMic_0240.wav,16000,16000,right
unknown,unknown_74e1cdc9_F04_2_headMic_0093.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_74e1cdc9_F04_2_headMic_0093.wav,16000,16000,thought
unknown,unknown_6c6843d8_F04_2_headMic_0005.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_6c6843d8_F04_2_headMic_0005.wav,16000,16000,I was conscious all the time
unknown,unknown_52f2a290_F04_2_headMic_0073.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_52f2a290_F04_2_headMic_0073.wav,16000,16000,and
unknown,unknown_c8e82415_F04_2_headMic_0088.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_c8e82415_F04_2_headMic_0088.wav,16000,16000,Swing your arm as high as you can
unknown,unknown_a3524eb4_F04_2_headMic_0188.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_a3524eb4_F04_2_headMic_0188.wav,16000,16000,fat
unknown,unknown_b0b51909_F04_2_headMic_0211.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_b0b51909_F04_2_headMic_0211.wav,16000,16000,sin
unknown,unknown_0b7cc895_F04_2_headMic_0101.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_0b7cc895_F04_2_headMic_0101.wav,16000,16000,When all else fails use force
unknown,unknown_f8deddeb_F04_2_headMic_0048.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_f8deddeb_F04_2_headMic_0048.wav,16000,16000,pad
unknown,unknown_c6ff32c5_F04_2_headMic_0105.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_c6ff32c5_F04_2_headMic_0105.wav,16000,16000,hat
unknown,unknown_7270aa5e_F04_2_headMic_0228.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_7270aa5e_F04_2_headMic_0228.wav,16000,16000,The owners regularly look for plumbing leaks
unknown,unknown_62c0b386_F04_2_headMic_0212.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_62c0b386_F04_2_headMic_0212.wav,16000,16000,knot
unknown,unknown_d6eb2be3_F04_2_headMic_0205.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_d6eb2be3_F04_2_headMic_0205.wav,16000,16000,park
unknown,unknown_c9b5270f_F04_2_headMic_0070.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_c9b5270f_F04_2_headMic_0070.wav,16000,16000,witch
unknown,unknown_ede31501_F04_2_headMic_0033.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_ede31501_F04_2_headMic_0033.wav,16000,16000,bear
unknown,unknown_c1bd5251_F04_2_headMic_0148.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_c1bd5251_F04_2_headMic_0148.wav,16000,16000,The little schoolhouse stood empty
unknown,unknown_cd647128_F04_2_headMic_0239.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_cd647128_F04_2_headMic_0239.wav,16000,16000,knot
unknown,unknown_4a08f1ab_F04_2_headMic_0060.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_4a08f1ab_F04_2_headMic_0060.wav,16000,16000,yes
unknown,unknown_5b7182d7_F04_2_headMic_0107.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_5b7182d7_F04_2_headMic_0107.wav,16000,16000,sergeant
unknown,unknown_7841ed2c_F04_2_headMic_0191.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_7841ed2c_F04_2_headMic_0191.wav,16000,16000,bite
unknown,unknown_476cf5d6_F04_2_headMic_0130.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_476cf5d6_F04_2_headMic_0130.wav,16000,16000,papa
unknown,unknown_16a3e8de_F04_2_headMic_0076.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_16a3e8de_F04_2_headMic_0076.wav,16000,16000,seeds
unknown,unknown_229b548b_F04_2_headMic_0108.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_229b548b_F04_2_headMic_0108.wav,16000,16000,Carl lives in a lovely home
unknown,unknown_2c80bf80_F04_2_headMic_0113.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_2c80bf80_F04_2_headMic_0113.wav,16000,16000,side
unknown,unknown_71fbb4d5_F04_2_headMic_0199.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_71fbb4d5_F04_2_headMic_0199.wav,16000,16000,harp
unknown,unknown_372e599e_F04_2_headMic_0216.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_372e599e_F04_2_headMic_0216.wav,16000,16000,uniform
unknown,unknown_9a2f8d99_F04_2_headMic_0192.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_9a2f8d99_F04_2_headMic_0192.wav,16000,16000,bit
unknown,unknown_a6fbdb56_F04_2_headMic_0181.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_a6fbdb56_F04_2_headMic_0181.wav,16000,16000,knitting
unknown,unknown_d9566eab_F04_2_headMic_0126.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_d9566eab_F04_2_headMic_0126.wav,16000,16000,This is a period of transition for me
unknown,unknown_439dbe5c_F04_2_headMic_0119.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_439dbe5c_F04_2_headMic_0119.wav,16000,16000,Nothing has been done yet to take advantage of the enabling legislation
unknown,unknown_a8225a02_F04_2_headMic_0156.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_a8225a02_F04_2_headMic_0156.wav,16000,16000,leak
unknown,unknown_29a26d11_F04_2_headMic_0095.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_29a26d11_F04_2_headMic_0095.wav,16000,16000,golf
unknown,unknown_0057fa2c_F04_2_headMic_0009.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_0057fa2c_F04_2_headMic_0009.wav,16000,16000,He will allow a rare lilyrare lieDDDDDDDDDCCCCCCCCCCC
unknown,unknown_2b457ee3_F04_2_headMic_0006.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_2b457ee3_F04_2_headMic_0006.wav,16000,16000,prior
unknown,unknown_164e6d99_F04_2_headMic_0232.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_164e6d99_F04_2_headMic_0232.wav,16000,16000,xray
unknown,unknown_ec77bb34_F04_2_headMic_0220.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_ec77bb34_F04_2_headMic_0220.wav,16000,16000,The pair of shoes was new
unknown,unknown_47c5b1f6_F04_2_headMic_0019.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_47c5b1f6_F04_2_headMic_0019.wav,16000,16000,I scrubbed the floors thoroughly
unknown,unknown_cb9ad86e_F04_2_headMic_0050.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_cb9ad86e_F04_2_headMic_0050.wav,16000,16000,sigh
unknown,unknown_7997ecc8_F04_2_headMic_0139.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_7997ecc8_F04_2_headMic_0139.wav,16000,16000,cart
unknown,unknown_322851ef_F04_2_headMic_0007.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_322851ef_F04_2_headMic_0007.wav,16000,16000,play
unknown,unknown_90981e1e_F04_2_headMic_0210.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_90981e1e_F04_2_headMic_0210.wav,16000,16000,shell
unknown,unknown_6e4cbc1d_F04_2_headMic_0052.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_6e4cbc1d_F04_2_headMic_0052.wav,16000,16000,Their house is grey and white
unknown,unknown_b57f025d_F04_2_headMic_0061.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_b57f025d_F04_2_headMic_0061.wav,16000,16000,floor
unknown,unknown_86f1010a_F04_2_headMic_0134.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_86f1010a_F04_2_headMic_0134.wav,16000,16000,witty
unknown,unknown_741c94e8_F04_2_headMic_0176.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_741c94e8_F04_2_headMic_0176.wav,16000,16000,I have had my bell rung
unknown,unknown_92c41756_F04_2_headMic_0170.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_92c41756_F04_2_headMic_0170.wav,16000,16000,She wore warm fleecy woolen overalls
unknown,unknown_3983c47f_F04_2_headMic_0166.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_3983c47f_F04_2_headMic_0166.wav,16000,16000,top
unknown,unknown_ece8fee6_F04_2_headMic_0078.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_ece8fee6_F04_2_headMic_0078.wav,16000,16000,november
unknown,unknown_40f97b3a_F04_2_headMic_0120.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_40f97b3a_F04_2_headMic_0120.wav,16000,16000,Aluminum silverware can often be flimsy
unknown,unknown_459bd209_F04_2_headMic_0131.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_459bd209_F04_2_headMic_0131.wav,16000,16000,bran
unknown,unknown_f6a48ee0_F04_2_headMic_0193.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_f6a48ee0_F04_2_headMic_0193.wav,16000,16000,A roll of wire lay near the wall
unknown,unknown_0c36837f_F04_2_headMic_0029.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_0c36837f_F04_2_headMic_0029.wav,16000,16000,gnaw
unknown,unknown_e313c5c6_F04_2_headMic_0001.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_e313c5c6_F04_2_headMic_0001.wav,16000,16000,shoot
unknown,unknown_a4666740_F04_2_headMic_0195.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_a4666740_F04_2_headMic_0195.wav,16000,16000,thorn
